student_id,student_name,TransportMeans,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours_num,MathScore,ReadingScore,WritingScore,TotalPerformance
2198,Madeline Yoder,private,associate's degree,standard,none,divorced,sometimes,yes,2,7.5,79,70,66,medium
2199,Roger Byrd,school_bus,high school,standard,none,married,regularly,yes,2,2.5,68,67,64,low
2200,Kelly Michael,school_bus,some high school,free/reduced,none,married,regularly,yes,3,2.5,54,55,54,low
2201,Lisa Olsen,private,associate's degree,standard,none,single,sometimes,yes,3,2.5,82,77,84,medium
2202,Shannon Steele,private,bachelor's degree,standard,none,married,regularly,yes,2,7.5,81,86,88,medium
2203,Joseph Bernard,private,associate's degree,free/reduced,completed,married,sometimes,no,4,2.5,34,44,45,low
2204,Julie Rogers,school_bus,high school,free/reduced,none,single,sometimes,yes,2,7.5,53,80,71,low
2205,Michele Gallagher,private,some college,standard,completed,married,sometimes,yes,4,2.5,68,55,61,low
2206,Rodney Carrillo,school_bus,bachelor's degree,standard,none,married,sometimes,yes,1,7.5,54,66,75,low
2207,Patricia Montoya,school_bus,master's degree,standard,none,married,never,yes,1,7.5,67,77,78,medium
2208,Mary Rubio,school_bus,master's degree,free/reduced,none,single,sometimes,yes,1,7.5,70,89,88,medium
2209,Suzanne Evans,private,high school,standard,none,married,sometimes,no,3,7.5,63,65,65,low
2210,Anita Jimenez,school_bus,bachelor's degree,free/reduced,completed,divorced,sometimes,yes,2,7.5,47,51,52,low
2211,Christine Scott,private,some college,standard,none,married,regularly,yes,0,11,67,80,85,medium
2212,Eric Williamson,private,some high school,free/reduced,completed,married,sometimes,yes,5,7.5,57,59,61,low
2213,Charles Sims,school_bus,some college,free/reduced,completed,single,never,yes,2,7.5,50,55,47,low
2214,Douglas Bowers,school_bus,some high school,standard,completed,married,never,yes,1,2.5,55,62,57,low
2215,Brooke Martin,private,associate's degree,free/reduced,none,divorced,regularly,yes,2,7.5,50,60,57,low
2216,Cheryl Ferguson,school_bus,some college,standard,none,married,sometimes,yes,1,7.5,89,92,92,high
2217,Cheryl Barton,school_bus,some college,standard,completed,married,regularly,yes,0,7.5,93,100,100,high
2218,Michele Lopez,private,some college,standard,none,single,never,no,3,2.5,60,64,56,low
2219,Erika Baker,private,associate's degree,standard,none,married,sometimes,yes,5,7.5,54,61,56,low
2220,Jared Andrews,school_bus,high school,free/reduced,none,single,sometimes,no,2,7.5,48,64,61,low
2221,Mary Dyer,private,high school,standard,none,married,never,no,2,7.5,82,87,88,high
2222,Cristina Cline,school_bus,high school,free/reduced,none,divorced,regularly,yes,1,2.5,49,60,57,low
2223,Victoria Wright,private,some high school,free/reduced,completed,single,regularly,no,2,7.5,67,74,65,low
2224,Kathy Miller,private,master's degree,free/reduced,none,married,sometimes,yes,2,11,88,91,90,high
2225,Denise Holmes,school_bus,associate's degree,free/reduced,completed,married,sometimes,yes,2,2.5,76,79,86,medium
2226,Yvonne Alexander,school_bus,bachelor's degree,standard,none,married,regularly,no,3,7.5,93,78,83,medium
2227,Larry Allen,private,associate's degree,standard,none,married,sometimes,no,2,7.5,61,48,45,low
2228,Katherine Tate,school_bus,some high school,standard,none,married,sometimes,no,1,7.5,71,74,73,medium
2229,Victoria Copeland,school_bus,some college,standard,completed,single,sometimes,yes,1,7.5,82,81,84,medium
2230,Kimberly Johnson,school_bus,some college,standard,none,married,regularly,yes,2,7.5,74,69,70,medium
2231,William Villa,school_bus,some college,free/reduced,none,married,sometimes,yes,1,7.5,57,67,57,low
2232,Ricardo Collins,school_bus,some high school,free/reduced,completed,married,never,yes,2,7.5,29,50,50,low
2233,Haley Butler,private,some high school,standard,completed,married,regularly,no,2,11,67,59,65,low
2234,Kathleen Torres,school_bus,some high school,standard,none,married,sometimes,yes,1,7.5,60,66,63,low
2235,Jaime Soto,school_bus,some college,standard,completed,divorced,sometimes,yes,3,2.5,61,67,69,low
2236,Daniel Whitaker,school_bus,some college,free/reduced,none,married,sometimes,yes,3,7.5,61,76,68,low
2237,Jason Vazquez,school_bus,some high school,standard,none,married,regularly,yes,0,7.5,65,54,55,low
2238,Cindy Hahn,school_bus,some high school,free/reduced,none,married,sometimes,yes,4,7.5,52,65,59,low
2239,Jeremy Dillon,school_bus,high school,standard,completed,single,sometimes,yes,2,2.5,51,68,63,low
2240,Erin Green,private,bachelor's degree,free/reduced,none,divorced,regularly,yes,0,7.5,43,63,60,low
2241,Steven Walls,private,some college,standard,completed,married,sometimes,yes,1,2.5,78,65,72,medium
2242,Rachel Caldwell,private,bachelor's degree,standard,completed,married,regularly,yes,0,7.5,57,65,71,low
2243,Suzanne Bradley,private,high school,standard,none,single,sometimes,no,1,2.5,73,69,61,low
2244,Janice Anderson,school_bus,some high school,standard,none,single,never,yes,3,11,58,51,53,low
2245,Mary Wong,school_bus,high school,standard,none,single,sometimes,yes,0,7.5,77,90,79,medium
2246,Kelsey Benton,private,high school,standard,completed,married,regularly,no,1,11,43,62,61,low
2247,Rhonda Fisher,school_bus,master's degree,standard,none,divorced,sometimes,no,3,11,63,65,71,low
2248,Molly Ford,school_bus,high school,standard,none,married,regularly,yes,1,2.5,45,49,60,low
2249,Brianna Moore,school_bus,some college,standard,none,single,sometimes,yes,0,7.5,76,64,56,low
2250,Elizabeth Beasley,school_bus,some college,free/reduced,none,widowed,regularly,yes,1,2.5,38,42,39,low
2251,Joshua Foster,private,high school,standard,none,married,regularly,yes,1,11,92,87,83,high
2252,Amy Howard,private,associate's degree,free/reduced,completed,married,regularly,yes,0,7.5,79,83,80,medium
2253,Raymond Carter,private,master's degree,free/reduced,none,married,regularly,yes,1,7.5,52,55,50,low
2254,Brian Wong,private,some high school,free/reduced,none,married,sometimes,yes,3,7.5,64,52,52,low
2255,Diana Knight,school_bus,high school,standard,completed,divorced,never,no,2,11,78,92,90,high
2256,Michelle Jones,private,high school,standard,completed,married,regularly,yes,3,11,91,98,100,high
2257,Bethany Ward,private,some college,free/reduced,none,married,regularly,yes,3,7.5,32,40,29,low
2258,Kim Booker,private,some college,free/reduced,completed,single,sometimes,yes,1,7.5,56,56,63,low
2259,Samuel Valdez,school_bus,some high school,free/reduced,completed,married,sometimes,yes,3,7.5,44,67,65,low
2260,Bonnie Hernandez,private,some college,standard,completed,single,never,yes,1,7.5,62,75,75,medium
2261,Gene Reynolds,school_bus,bachelor's degree,standard,none,divorced,sometimes,yes,0,2.5,67,80,78,medium
2262,Andrea Henderson,private,bachelor's degree,standard,none,married,sometimes,yes,1,7.5,89,90,92,high
2263,Jaime Parker,school_bus,some high school,free/reduced,none,divorced,regularly,yes,0,2.5,42,40,44,low
2264,Jessica Frazier,private,high school,standard,completed,divorced,sometimes,yes,0,7.5,45,61,69,low
2265,Brian Gallagher,school_bus,some college,free/reduced,none,divorced,sometimes,yes,1,2.5,52,55,49,low
2266,Melissa Ramos,private,some college,free/reduced,completed,single,regularly,no,5,7.5,77,76,74,medium
2267,Michael Walker,school_bus,master's degree,standard,none,married,sometimes,yes,0,7.5,99,90,93,high
2268,Shelly Bullock,private,high school,free/reduced,none,divorced,never,yes,3,11,69,50,54,low
2269,Anthony Mejia,school_bus,associate's degree,standard,none,single,regularly,yes,2,7.5,72,64,60,low
2270,Erin Carpenter,school_bus,some high school,standard,none,single,sometimes,yes,4,11,80,66,67,medium
2271,Brandon Gray,private,some college,standard,completed,divorced,sometimes,yes,0,7.5,94,85,85,high
2272,Brian Perez,school_bus,bachelor's degree,standard,completed,married,regularly,yes,2,7.5,70,60,69,low
2273,Taylor Davila,school_bus,associate's degree,free/reduced,completed,married,never,yes,1,2.5,63,71,69,low
2274,Jennifer Cruz,school_bus,high school,standard,completed,married,sometimes,yes,3,11,99,98,100,high
2275,Jennifer Bell,school_bus,high school,free/reduced,none,married,never,yes,3,7.5,64,83,80,medium
2276,Lisa Johnston,school_bus,associate's degree,free/reduced,completed,single,regularly,yes,1,7.5,90,86,93,high
2277,Chelsea White,private,some high school,free/reduced,none,married,sometimes,yes,1,2.5,60,77,74,medium
2278,Bradley Woods,school_bus,associate's degree,standard,none,divorced,sometimes,yes,2,2.5,42,43,37,low
2279,Joseph Odom,school_bus,bachelor's degree,standard,none,single,sometimes,yes,7,7.5,71,70,72,medium
2280,Adam Smith,private,some high school,free/reduced,none,single,regularly,no,1,7.5,54,77,65,low
2281,Linda Fox,school_bus,high school,standard,none,single,sometimes,no,2,7.5,94,70,69,medium
2282,Michael Nguyen,school_bus,master's degree,free/reduced,none,married,regularly,yes,1,7.5,70,90,86,medium
2283,Melissa Frederick,school_bus,some college,free/reduced,none,single,regularly,no,3,7.5,73,66,71,medium
2284,Ethan Frazier,private,some college,standard,none,divorced,sometimes,yes,4,2.5,60,66,67,low
2285,Anne Wagner,private,some college,standard,none,divorced,sometimes,yes,1,11,75,58,59,low
2286,Jennifer Holder,school_bus,some college,standard,none,single,sometimes,yes,2,2.5,85,78,73,medium
2287,Michael Cortez,school_bus,bachelor's degree,standard,none,single,sometimes,yes,1,2.5,72,78,73,medium
2288,Jeremy Bartlett,school_bus,associate's degree,free/reduced,none,single,regularly,no,2,7.5,46,36,36,low
2289,Amy Casey,private,high school,free/reduced,none,married,sometimes,yes,1,2.5,33,54,45,low
2290,Cynthia Vega,private,some college,standard,none,divorced,sometimes,yes,7,2.5,72,72,79,medium
2291,Jacob Sharp,school_bus,bachelor's degree,free/reduced,none,married,sometimes,yes,2,2.5,66,69,72,low
2292,Kenneth James,school_bus,associate's degree,standard,none,married,sometimes,no,4,7.5,67,71,70,low
2293,Nichole Harrison,school_bus,some college,standard,none,divorced,sometimes,no,3,7.5,86,78,72,medium
2294,Mary Hunter,school_bus,some college,standard,none,married,sometimes,yes,3,2.5,74,87,84,medium
2295,Tim Estes,school_bus,bachelor's degree,standard,none,divorced,regularly,yes,1,7.5,82,87,87,medium
2296,William Butler,school_bus,associate's degree,standard,none,married,sometimes,yes,2,2.5,76,63,57,low
2297,Connor Smith,private,some college,standard,none,married,regularly,yes,2,2.5,71,74,70,medium
2298,Carmen Martinez,school_bus,bachelor's degree,standard,none,married,regularly,no,3,7.5,65,82,84,medium
2299,Perry Chaney,private,bachelor's degree,free/reduced,none,married,sometimes,yes,0,7.5,46,48,39,low
2300,Sarah Pena,school_bus,some high school,standard,completed,divorced,sometimes,yes,1,7.5,82,71,74,medium
2301,Gerald Haynes,school_bus,some college,standard,completed,married,never,yes,2,7.5,64,74,80,medium
2302,Timothy Guerrero,school_bus,high school,standard,completed,married,never,yes,2,11,73,79,78,medium
2303,Victor Cooper,private,some high school,standard,completed,married,sometimes,no,1,7.5,93,89,87,high
2304,Gabrielle Jennings,school_bus,some college,standard,completed,married,sometimes,no,2,2.5,75,67,66,low
2305,Bryan Davis,school_bus,associate's degree,standard,completed,married,never,no,2,7.5,77,75,74,medium
2306,Gabriel Nielsen,private,some college,standard,none,single,sometimes,no,2,2.5,63,59,60,low
2307,Misty Gentry,school_bus,high school,free/reduced,none,divorced,never,no,4,7.5,41,51,38,low
2308,Maria Holland,private,high school,free/reduced,none,single,sometimes,yes,1,7.5,81,87,79,medium
2309,Ruth Park,school_bus,some high school,standard,none,married,never,no,2,11,89,82,76,medium
2310,Steven Peterson,school_bus,some high school,standard,none,married,sometimes,yes,1,7.5,61,74,74,medium
2311,Danielle Nguyen,private,high school,standard,completed,married,never,no,4,7.5,66,71,77,medium
2312,Heidi Rowe,school_bus,some college,standard,none,single,regularly,yes,0,7.5,73,65,53,low
2313,Casey Hunter,school_bus,bachelor's degree,standard,none,married,sometimes,yes,1,7.5,73,74,74,medium
2314,Evan Cordova,private,high school,free/reduced,completed,married,regularly,yes,0,11,67,66,72,low
2315,Alexander Horton,private,some college,free/reduced,none,married,sometimes,yes,2,7.5,82,79,76,medium
2316,Meagan Mcknight,school_bus,some college,standard,none,single,regularly,yes,7,11,100,91,89,high
2317,Lisa Dawson,private,some high school,free/reduced,none,divorced,never,no,4,11,58,73,67,low
2318,Glenn Moore,school_bus,bachelor's degree,standard,none,married,sometimes,no,1,2.5,90,82,84,medium
2319,Daniel Pugh,school_bus,bachelor's degree,free/reduced,completed,divorced,sometimes,yes,5,7.5,87,99,100,high
2320,Brian Valentine,school_bus,master's degree,standard,none,divorced,sometimes,no,2,7.5,68,78,81,medium
2321,Mark Aguilar,school_bus,some college,standard,none,married,regularly,yes,3,7.5,60,71,67,low
2322,Lori Warren,school_bus,high school,standard,none,married,sometimes,yes,2,11,75,74,74,medium
2323,Pamela Simpson,private,some high school,standard,completed,single,sometimes,yes,2,2.5,83,97,98,high
2324,Linda Prince,private,high school,standard,none,single,regularly,no,2,2.5,83,82,79,medium
2325,Paul Webb,private,some high school,free/reduced,none,single,regularly,yes,1,7.5,67,87,82,medium
2326,Philip Fuller,school_bus,some college,standard,completed,divorced,regularly,yes,3,7.5,100,100,100,high
2327,Nathan Pena,private,some college,free/reduced,none,married,sometimes,no,3,2.5,62,59,52,low
2328,Rebecca Melendez,private,high school,standard,none,widowed,sometimes,yes,2,7.5,67,70,67,low
2329,Carla Hodges,private,some college,free/reduced,none,married,sometimes,yes,4,7.5,49,54,50,low
2330,Samantha Palmer,school_bus,some college,free/reduced,completed,married,regularly,yes,1,2.5,58,48,49,low
2331,Karen Soto,school_bus,some college,free/reduced,completed,married,regularly,yes,0,11,48,66,69,low
2332,Pamela Townsend,school_bus,associate's degree,standard,completed,single,regularly,yes,2,7.5,75,86,91,medium
2333,Kristy Levine,school_bus,some high school,standard,completed,single,sometimes,yes,3,7.5,54,72,77,low
2334,Kim Boyle,private,bachelor's degree,standard,none,married,regularly,yes,1,7.5,100,87,86,high
2335,Franklin Rivera,school_bus,some high school,free/reduced,none,divorced,sometimes,no,3,7.5,54,61,54,low
2336,Paul Anderson,school_bus,associate's degree,standard,none,married,sometimes,yes,3,2.5,83,89,85,high
2337,Mark Greer,private,some college,free/reduced,completed,married,sometimes,yes,4,11,87,91,90,high
2338,John Stewart,private,some college,standard,completed,married,sometimes,yes,2,7.5,80,96,98,high
2339,Lisa Lee,school_bus,some high school,free/reduced,completed,divorced,sometimes,yes,1,2.5,31,46,46,low
2340,Rebecca Mitchell,school_bus,some college,free/reduced,none,married,sometimes,yes,1,2.5,67,87,74,medium
2341,Maurice Kelley,private,high school,standard,none,married,regularly,yes,3,11,58,52,46,low
2342,David Bailey,school_bus,some high school,standard,none,single,regularly,yes,6,2.5,74,72,68,medium
2343,Mark Barron,school_bus,associate's degree,free/reduced,completed,single,sometimes,yes,0,7.5,83,85,84,medium
2344,Jason Brock,school_bus,some college,standard,none,divorced,regularly,yes,0,7.5,79,83,83,medium
2345,Jack Campbell,school_bus,some high school,free/reduced,none,divorced,sometimes,no,2,11,57,54,42,low
2346,Troy White,private,associate's degree,free/reduced,none,single,never,yes,5,7.5,46,53,42,low
2347,Adam Mcdonald,school_bus,bachelor's degree,free/reduced,none,divorced,sometimes,yes,1,7.5,70,76,67,medium
2348,Kenneth Maldonado,school_bus,bachelor's degree,standard,none,married,regularly,yes,2,7.5,72,71,74,medium
2349,Shelley Chapman,private,some high school,standard,completed,married,sometimes,no,1,7.5,53,60,72,low
2350,Donald White,school_bus,some college,free/reduced,none,married,regularly,no,2,11,43,59,51,low
2351,Samantha Dean,school_bus,high school,standard,none,married,never,yes,2,7.5,45,52,48,low
2352,Anthony Hines,private,master's degree,free/reduced,none,single,sometimes,yes,0,7.5,43,41,44,low
